city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
48,0.91,1,1,0,2,0,21,6,2,5,200,1.0
5,0.92,1,1,0,3,5,21,2,2,5,43,0.0
43,0.698,1,1,0,4,5,7,2,2,2,25,0.0
99,0.884,1,1,0,4,5,21,3,4,5,39,0.0
26,0.8270000000000001,0,1,0,4,5,6,4,2,1,130,0.0
5,0.92,1,1,0,3,5,6,4,3,1,168,0.0
42,0.698,0,1,2,3,5,0,7,1,1,8,1.0
5,0.92,1,1,0,4,3,5,3,2,1,198,0.0
30,0.897,0,0,0,4,5,6,5,1,4,72,0.0
70,0.939,1,0,0,3,5,2,8,2,1,40,0.0
5,0.92,0,1,0,3,5,6,8,2,1,138,0.0
4,0.804,0,1,0,3,5,13,3,2,5,26,0.0
49,0.92,1,1,1,3,5,20,2,2,1,334,0.0
64,0.624,1,1,2,3,5,7,4,2,2,17,0.0
48,0.91,1,1,0,3,5,15,3,2,2,102,0.0
13,0.926,1,0,1,4,5,4,2,1,4,40,1.0
91,0.913,1,1,0,3,5,10,3,3,1,65,0.0
112,0.923,1,1,0,5,5,7,4,2,4,26,0.0
99,0.884,1,1,0,4,5,4,5,1,2,41,0.0
95,0.855,1,1,1,3,5,7,6,2,2,34,1.0
5,0.92,1,1,0,3,2,21,4,2,5,79,0.0
49,0.92,1,0,0,4,3,21,3,2,5,118,0.0
5,0.92,1,1,0,2,0,14,3,2,4,94,0.0
5,0.92,1,1,0,4,5,21,3,3,5,97,0.0
64,0.624,1,1,2,3,5,3,2,2,2,328,1.0
48,0.91,1,1,1,3,5,2,7,2,1,170,0.0
74,0.893,1,1,2,3,5,12,7,2,2,34,0.0
64,0.624,0,1,0,3,5,8,7,2,2,66,0.0
49,0.92,0,1,0,3,5,11,3,2,5,45,0.0
49,0.92,1,1,0,2,0,10,3,2,1,57,0.0
95,0.855,2,0,1,3,5,4,8,2,2,25,0.0
30,0.897,1,1,0,4,5,19,1,4,1,18,0.0
4,0.804,0,1,0,4,5,14,1,2,5,92,0.0
64,0.624,1,1,0,3,5,15,7,2,5,20,0.0
48,0.91,1,0,0,3,6,7,8,2,2,18,0.0
5,0.92,1,1,0,4,3,18,7,6,5,52,0.0
13,0.926,1,1,0,2,0,13,4,2,5,118,0.0
11,0.55,1,1,0,4,5,17,6,1,5,107,0.0
5,0.92,1,1,0,3,5,21,2,2,1,22,0.0
64,0.624,1,1,0,3,5,9,5,2,4,144,1.0
28,0.742,1,1,0,3,5,12,3,2,1,30,0.0
48,0.91,1,1,1,3,5,17,4,2,5,26,0.0
95,0.855,1,1,0,4,5,7,4,2,2,8,0.0
30,0.897,1,1,0,4,5,10,3,3,3,40,0.0
116,0.698,1,1,0,3,5,10,1,2,1,8,0.0
103,0.939,1,1,0,3,5,16,8,2,3,28,0.0
64,0.624,1,1,1,3,5,5,5,2,4,12,1.0
5,0.92,1,1,0,3,5,21,5,1,3,52,1.0
49,0.92,1,1,0,3,5,21,5,2,5,9,0.0
89,0.866,1,1,1,3,5,8,1,2,2,288,0.0
30,0.897,1,1,0,4,5,5,3,2,1,84,0.0
113,0.698,1,1,0,3,5,10,4,2,5,15,0.0
5,0.92,1,1,0,3,5,19,6,2,5,57,0.0
82,0.89,1,1,1,3,5,6,3,2,1,48,0.0
5,0.92,1,1,0,3,5,3,3,2,5,7,0.0
66,0.698,1,1,0,4,5,14,6,2,5,29,1.0
103,0.939,1,1,0,5,5,21,2,2,5,122,0.0
97,0.647,1,1,0,4,5,11,8,2,5,110,0.0
48,0.91,1,1,0,3,5,21,8,2,5,130,0.0
91,0.913,1,1,0,3,5,12,2,2,1,58,0.0
64,0.624,1,1,1,5,5,4,2,5,2,17,0.0
30,0.897,1,1,2,3,5,3,1,2,1,29,0.0
95,0.855,1,1,0,2,0,5,3,2,3,57,0.0
74,0.893,1,1,0,4,5,12,8,2,1,42,0.0
48,0.91,1,1,0,4,5,8,6,2,1,14,0.0
64,0.624,1,1,0,3,5,4,3,2,1,89,1.0
64,0.624,1,1,0,4,5,6,3,2,5,23,0.0
49,0.92,1,0,1,3,5,6,8,2,1,25,0.0
64,0.624,1,1,1,4,5,7,4,2,1,154,0.0
13,0.926,1,1,0,3,5,7,4,2,3,11,1.0
5,0.92,1,1,0,4,5,12,8,2,2,36,0.0
77,0.7759999999999999,0,1,0,4,5,15,6,2,2,25,0.0
48,0.91,1,1,0,3,5,10,7,2,1,40,0.0
49,0.92,1,1,0,3,3,3,2,4,1,30,0.0
93,0.6659999999999999,1,1,0,3,5,12,5,2,2,15,1.0
93,0.6659999999999999,1,1,0,3,5,8,2,2,1,96,0.0
30,0.897,1,1,0,4,5,5,1,2,1,76,0.0
5,0.92,1,1,0,3,5,21,1,3,1,39,0.0
112,0.923,1,0,1,2,0,1,1,3,1,105,0.0
13,0.926,1,1,0,3,5,17,7,2,5,3,0.0
31,0.836,0,0,0,4,5,6,5,3,1,22,0.0
5,0.92,1,1,0,3,5,16,8,1,5,17,0.0
5,0.92,1,1,0,3,5,7,3,2,2,100,0.0
100,0.795,1,1,0,2,0,5,6,2,1,49,0.0
13,0.926,1,1,0,5,5,21,3,2,5,25,0.0
95,0.855,1,0,2,2,0,4,3,2,2,96,0.0
5,0.92,1,1,0,3,5,6,8,2,2,13,0.0
5,0.92,1,1,0,3,5,21,1,2,5,36,0.0
30,0.897,2,0,2,3,5,1,3,3,1,45,1.0
48,0.91,1,1,0,3,5,21,3,2,4,50,0.0
64,0.624,1,1,0,3,5,4,3,2,1,21,0.0
5,0.92,1,1,0,3,5,21,4,2,5,83,0.0
5,0.92,0,1,0,3,5,21,4,5,1,17,0.0
64,0.624,1,1,1,4,5,9,3,2,1,60,1.0
13,0.926,1,1,0,4,5,20,6,2,5,54,0.0
48,0.91,1,0,0,3,5,4,3,1,1,36,0.0
112,0.923,1,1,2,2,0,1,3,2,1,190,0.0
5,0.92,1,1,0,3,5,16,3,3,2,7,0.0
71,0.698,1,1,0,3,5,21,1,2,1,26,0.0
13,0.926,2,1,0,3,5,16,4,3,1,86,0.0
13,0.926,1,1,0,2,0,19,3,2,5,163,0.0
49,0.92,1,1,0,4,5,21,8,2,1,256,0.0
65,0.899,1,1,2,3,5,18,4,2,5,7,0.0
64,0.624,1,1,2,3,5,3,2,2,1,198,0.0
31,0.836,1,1,0,3,5,21,3,2,5,24,0.0
14,0.789,1,0,1,3,5,1,4,5,1,35,0.0
106,0.579,1,1,0,3,5,7,3,2,1,74,1.0
13,0.926,2,0,2,2,0,2,2,1,2,13,0.0
13,0.926,1,1,0,4,5,8,4,2,1,41,0.0
49,0.92,1,1,0,3,5,19,1,2,2,88,0.0
37,0.74,1,1,0,3,5,12,3,2,1,3,0.0
64,0.624,1,0,1,3,5,0,4,2,1,22,0.0
64,0.624,1,1,0,3,5,0,3,2,1,102,1.0
15,0.743,1,0,0,3,5,12,4,2,2,4,0.0
104,0.698,1,1,0,3,5,4,3,2,1,40,0.0
64,0.624,1,0,0,3,5,3,8,2,1,8,1.0
5,0.92,2,1,0,3,5,13,7,2,1,98,0.0
112,0.923,1,1,0,4,5,11,1,2,0,154,0.0
5,0.92,1,1,0,2,0,21,6,2,2,182,0.0
5,0.92,0,0,1,3,5,4,8,1,1,69,0.0
48,0.91,1,0,2,3,5,7,3,2,1,50,0.0
65,0.899,1,1,0,2,0,9,4,3,1,134,0.0
5,0.92,1,1,0,3,1,18,7,2,5,109,0.0
48,0.91,0,1,0,3,3,21,3,2,1,28,0.0
82,0.89,1,1,1,2,0,8,3,2,1,114,0.0
49,0.92,1,1,0,3,5,16,2,2,5,134,0.0
91,0.913,1,1,0,3,5,15,3,2,1,3,0.0
5,0.92,1,1,0,3,5,16,3,3,2,40,0.0
5,0.92,1,1,0,3,5,20,5,3,1,66,0.0
95,0.855,1,1,0,4,5,14,3,1,2,102,0.0
113,0.698,1,1,0,3,5,13,3,2,1,96,0.0
103,0.939,1,1,0,4,5,9,3,2,4,192,1.0
70,0.939,1,0,1,2,0,2,5,2,1,54,0.0
64,0.624,1,1,0,3,5,7,8,2,4,92,1.0
5,0.92,0,0,1,4,5,21,7,1,5,4,0.0
5,0.92,1,1,0,3,5,21,1,2,5,178,0.0
91,0.913,1,1,0,3,5,5,1,4,0,15,0.0
30,0.897,1,1,0,4,5,14,8,2,3,34,0.0
55,0.878,1,1,0,4,5,8,4,5,1,30,0.0
122,0.915,1,1,0,3,5,4,1,2,2,46,1.0
70,0.939,1,1,2,3,5,2,6,2,1,37,0.0
13,0.926,1,0,1,4,5,21,7,6,4,108,1.0
13,0.926,1,1,2,4,5,16,3,5,3,58,0.0
5,0.92,1,1,0,4,5,15,8,2,5,64,0.0
13,0.926,1,1,0,4,5,21,6,2,2,182,0.0
6,0.924,0,1,0,4,5,7,1,3,3,75,0.0
6,0.924,1,1,0,3,5,21,8,2,4,18,0.0
4,0.804,1,1,0,4,5,5,3,2,4,210,0.0
49,0.92,1,1,0,3,5,8,4,2,5,10,0.0
7,0.794,1,1,0,3,5,9,5,2,2,11,0.0
74,0.893,1,0,0,4,5,21,6,2,2,47,0.0
5,0.92,1,1,0,4,5,15,4,3,2,74,0.0
13,0.926,1,1,1,4,5,11,6,1,1,13,0.0
64,0.624,1,1,0,3,5,10,6,2,3,58,0.0
94,0.802,1,1,0,4,5,9,6,2,2,51,0.0
95,0.855,1,1,1,2,0,3,3,2,0,104,0.0
5,0.92,1,1,0,3,5,21,3,2,5,4,0.0
11,0.55,1,1,0,3,5,10,1,2,0,50,1.0
5,0.92,1,1,0,3,5,21,3,3,2,184,0.0
93,0.6659999999999999,1,1,1,3,5,14,8,2,3,258,1.0
5,0.92,1,1,0,3,1,5,6,2,2,18,0.0
13,0.926,1,0,0,4,5,4,1,2,2,21,0.0
101,0.754,1,0,2,4,5,10,8,1,2,41,0.0
85,0.8959999999999999,1,1,0,4,5,9,4,2,3,20,0.0
49,0.92,1,1,0,3,5,21,4,2,4,17,0.0
103,0.939,1,1,0,3,5,21,8,2,2,68,0.0
11,0.55,1,1,0,3,5,17,5,2,1,22,0.0
64,0.624,1,1,0,3,5,3,4,2,1,80,0.0
5,0.92,1,0,0,5,3,21,6,1,2,83,0.0
90,0.775,1,1,2,3,5,10,6,2,5,14,1.0
2,0.887,1,1,0,2,0,12,3,2,4,128,1.0
10,0.701,1,1,0,4,5,16,2,2,3,11,0.0
64,0.624,1,1,0,3,5,5,8,2,1,26,1.0
5,0.92,1,0,1,2,0,11,2,1,1,44,0.0
5,0.92,1,1,0,3,5,4,4,2,1,86,0.0
48,0.91,1,1,0,3,5,21,6,2,5,46,0.0
49,0.92,1,1,0,3,5,5,8,2,1,49,0.0
30,0.897,1,1,0,4,5,14,2,2,1,15,0.0
64,0.624,1,1,0,3,5,4,6,2,1,8,1.0
13,0.926,1,1,0,3,5,17,3,2,5,23,0.0
13,0.926,1,1,0,3,5,6,2,2,2,9,0.0
64,0.624,1,1,1,4,5,7,8,2,3,87,1.0
114,0.925,1,1,0,4,5,2,5,1,2,13,0.0
48,0.91,1,1,0,3,5,10,3,2,1,76,0.0
5,0.92,1,1,0,4,5,21,4,2,5,11,0.0
49,0.92,1,1,1,2,0,9,8,2,2,45,0.0
101,0.754,1,1,0,3,5,11,7,2,1,90,0.0
5,0.92,1,1,0,3,5,14,2,2,2,4,0.0
5,0.92,1,1,0,3,5,21,2,2,3,10,0.0
65,0.899,1,1,2,3,5,16,8,2,1,82,0.0
2,0.887,1,0,0,3,5,19,3,2,5,26,0.0
64,0.624,1,1,0,4,5,13,8,2,1,107,1.0
68,0.698,1,1,0,4,5,11,1,2,2,29,1.0
46,0.7659999999999999,1,1,0,4,5,10,4,2,1,64,0.0
116,0.698,1,0,2,3,5,18,2,4,1,97,0.0
64,0.624,1,1,0,4,5,8,4,2,5,36,1.0
24,0.527,1,0,1,2,0,0,4,5,2,57,1.0
5,0.92,1,1,0,3,5,10,8,1,5,166,0.0
70,0.939,1,1,0,3,5,16,1,2,5,226,0.0
5,0.92,0,1,0,4,5,21,7,6,5,46,0.0
98,0.698,1,0,1,2,0,10,2,4,1,102,1.0
64,0.624,1,1,0,3,5,1,7,2,0,67,1.0
49,0.92,1,1,0,3,2,16,7,2,0,194,0.0
101,0.754,1,1,0,3,5,8,8,2,0,12,0.0
6,0.924,1,1,0,3,5,21,1,2,5,100,0.0
70,0.939,1,1,0,3,5,21,1,2,5,41,0.0
48,0.91,1,0,1,3,5,5,3,2,1,151,0.0
13,0.926,1,0,1,2,0,5,3,2,2,43,0.0
48,0.91,1,1,0,3,5,6,2,2,3,42,0.0
48,0.91,1,1,0,4,5,7,4,2,1,46,0.0
13,0.926,1,1,0,4,5,16,8,2,1,10,0.0
5,0.92,1,1,0,3,5,21,3,2,5,88,0.0
5,0.92,1,1,0,3,5,15,6,2,2,23,0.0
48,0.91,1,1,0,3,5,21,4,2,1,116,0.0
64,0.624,0,0,1,3,5,5,2,3,1,32,0.0
30,0.897,1,0,0,4,2,18,3,5,1,31,0.0
5,0.92,1,1,0,3,5,11,3,2,1,62,0.0
11,0.55,1,1,0,3,5,15,6,2,3,165,1.0
64,0.624,1,1,0,4,5,21,5,5,5,26,1.0
48,0.91,1,0,0,4,3,7,4,5,1,14,0.0
48,0.91,1,1,0,4,5,16,2,2,1,144,0.0
6,0.924,1,0,0,4,1,5,3,2,2,116,0.0
5,0.92,1,1,0,3,5,19,4,3,4,14,1.0
13,0.926,1,0,0,2,0,7,1,3,1,46,0.0
49,0.92,1,1,0,3,5,6,2,3,1,102,0.0
64,0.624,1,1,0,3,5,6,3,2,1,43,0.0
49,0.92,1,0,0,3,5,6,8,2,5,25,0.0
48,0.91,1,0,2,3,5,6,8,2,5,24,0.0
95,0.855,0,1,0,3,6,3,4,2,1,42,0.0
95,0.855,0,1,0,2,0,2,4,5,1,24,0.0
6,0.924,0,1,0,4,5,2,3,2,1,60,0.0
95,0.855,1,1,0,4,5,19,2,2,5,66,0.0
30,0.897,1,1,0,4,5,11,1,2,3,56,0.0
64,0.624,1,1,1,3,5,3,3,2,2,17,0.0
49,0.92,0,1,0,3,5,13,4,3,1,66,0.0
5,0.92,1,0,2,5,5,3,6,1,2,14,0.0
5,0.92,1,1,0,3,5,9,6,2,4,28,0.0
74,0.893,1,1,2,3,5,6,1,2,1,19,0.0
48,0.91,0,1,1,3,1,12,4,2,1,6,0.0
13,0.926,1,1,2,3,5,12,4,2,1,46,0.0
5,0.92,1,1,0,3,5,15,4,2,5,62,0.0
13,0.926,1,0,0,3,5,21,2,2,5,6,0.0
82,0.89,1,1,0,3,5,21,4,2,5,80,0.0
13,0.926,1,0,2,3,5,5,4,1,2,28,0.0
70,0.939,1,1,0,5,5,11,1,2,1,133,0.0
5,0.92,1,1,0,3,3,11,5,2,1,78,0.0
17,0.722,1,1,1,2,0,1,7,1,1,48,0.0
27,0.68,1,1,0,3,5,4,4,2,2,45,0.0
48,0.91,1,1,0,4,5,14,3,4,4,19,1.0
4,0.804,1,1,0,2,0,21,3,3,1,110,0.0
49,0.92,1,1,0,3,5,12,4,2,1,30,0.0
13,0.926,1,1,1,3,5,10,3,2,1,58,0.0
5,0.92,1,0,0,3,5,21,3,6,5,104,0.0
64,0.624,1,1,0,3,5,21,2,2,0,14,1.0
48,0.91,0,1,0,4,5,15,3,2,1,124,0.0
71,0.698,1,1,0,3,5,8,4,2,5,17,0.0
55,0.878,1,1,0,5,5,21,5,2,2,50,0.0
5,0.92,1,1,0,3,5,21,4,6,5,48,1.0
5,0.92,1,1,0,3,5,13,5,2,5,56,0.0
24,0.527,1,0,0,3,5,2,3,3,1,232,0.0
64,0.624,1,0,1,3,5,5,8,2,1,31,0.0
21,0.738,1,1,0,3,5,10,4,2,5,18,0.0
13,0.926,1,1,0,4,5,21,2,2,5,214,0.0
5,0.92,1,1,0,3,5,21,4,2,2,4,0.0
30,0.897,1,1,2,3,5,7,4,4,1,46,0.0
85,0.8959999999999999,1,1,0,4,5,14,5,2,1,76,0.0
41,0.6890000000000001,1,0,1,3,6,3,3,2,1,34,0.0
5,0.92,1,0,0,3,5,2,4,2,2,106,0.0
102,0.579,0,1,0,3,5,1,2,2,1,47,0.0
6,0.924,1,1,0,2,0,7,3,2,5,146,0.0
5,0.92,1,1,0,3,3,5,8,2,1,72,0.0
78,0.8270000000000001,1,1,0,3,5,17,4,2,1,30,0.0
64,0.624,1,0,0,3,5,3,3,4,1,150,1.0
5,0.92,1,1,0,3,5,20,8,2,5,40,0.0
6,0.924,1,1,0,3,5,15,1,2,1,10,0.0
122,0.915,1,1,0,3,5,9,1,3,1,5,0.0
48,0.91,1,0,0,4,3,3,6,1,1,148,0.0
13,0.926,0,1,0,3,5,19,2,2,4,70,0.0
47,0.843,0,1,0,3,5,13,1,2,4,44,1.0
99,0.884,1,1,0,3,3,7,4,2,3,37,0.0
64,0.624,1,1,0,3,5,3,3,2,1,21,0.0
64,0.624,1,1,0,3,5,3,5,2,1,80,1.0
5,0.92,1,1,0,4,5,11,1,5,1,28,0.0
13,0.926,1,1,0,4,5,5,8,2,1,41,0.0
95,0.855,1,1,0,3,5,4,3,1,3,158,0.0
48,0.91,1,1,0,3,5,21,3,3,1,84,0.0
116,0.698,1,1,1,4,5,14,1,2,4,28,0.0
64,0.624,1,1,1,3,5,5,3,2,1,135,1.0
5,0.92,0,0,0,4,5,10,3,2,4,56,0.0
48,0.91,1,1,0,3,5,21,4,2,2,12,0.0
5,0.92,0,1,0,3,5,9,5,2,2,112,0.0
11,0.55,1,1,0,3,5,17,6,2,4,13,1.0
5,0.92,1,1,0,4,1,21,6,2,5,51,0.0
5,0.92,1,1,0,3,5,4,8,2,1,31,0.0
112,0.923,0,1,0,3,5,5,7,2,1,54,0.0
30,0.897,1,1,0,4,4,21,8,2,3,112,0.0
30,0.897,1,1,0,4,5,7,3,2,2,30,0.0
6,0.924,2,1,0,2,0,11,3,2,1,54,0.0
5,0.92,1,1,0,3,3,4,4,2,1,114,0.0
38,0.84,1,1,0,3,5,19,4,2,1,102,0.0
5,0.92,1,1,1,3,5,4,4,2,1,33,0.0
13,0.926,2,1,2,2,0,3,6,2,0,34,0.0
95,0.855,1,1,0,3,5,21,7,2,0,55,0.0
11,0.55,1,1,0,3,5,3,4,5,1,62,0.0
74,0.893,1,1,2,3,5,6,2,2,4,5,0.0
5,0.92,1,1,0,3,5,8,4,2,3,8,0.0
103,0.939,1,1,0,3,5,11,3,3,2,17,0.0
95,0.855,1,1,2,2,0,16,2,2,1,182,0.0
48,0.91,1,1,0,4,5,8,3,4,1,110,0.0
69,0.848,1,0,0,3,5,0,3,2,1,57,0.0
64,0.624,1,1,0,4,5,7,6,2,1,15,1.0
64,0.624,1,1,0,3,5,11,8,2,1,57,1.0
48,0.91,1,1,0,3,2,1,2,2,1,8,0.0
26,0.8270000000000001,1,1,0,3,5,6,1,2,5,29,0.0
48,0.91,1,0,0,3,5,15,8,2,5,147,0.0
5,0.92,0,1,0,3,1,21,3,2,2,100,0.0
85,0.8959999999999999,1,1,0,4,5,21,2,2,5,53,0.0
64,0.624,1,1,0,3,5,6,4,2,1,13,0.0
48,0.91,1,1,0,3,1,16,2,2,2,82,0.0
5,0.92,1,0,0,5,5,11,6,2,2,51,0.0
13,0.926,1,1,1,4,5,16,7,1,2,8,0.0
48,0.91,1,1,0,4,5,15,4,2,2,52,0.0
91,0.913,1,0,0,5,5,21,6,1,4,78,0.0
30,0.897,1,1,0,3,5,5,8,2,1,11,0.0
49,0.92,1,1,1,3,5,3,8,2,1,64,0.0
5,0.92,1,0,0,4,3,10,6,5,3,16,0.0
91,0.913,1,1,0,3,5,21,3,2,5,56,0.0
49,0.92,1,1,1,3,5,3,7,2,1,114,0.0
48,0.91,1,1,0,3,5,16,3,2,1,43,0.0
78,0.8270000000000001,1,1,0,3,5,16,4,5,1,17,1.0
5,0.92,1,1,0,3,5,12,2,2,0,25,0.0
26,0.8270000000000001,1,1,0,4,5,5,4,2,1,69,0.0
5,0.92,1,1,0,3,5,16,6,1,4,10,0.0
48,0.91,1,1,0,3,5,20,6,2,1,44,0.0
5,0.92,1,1,0,3,5,7,3,2,1,65,0.0
48,0.91,1,1,0,3,5,14,3,2,1,26,0.0
5,0.92,1,1,0,3,5,8,8,2,4,260,0.0
30,0.897,1,1,0,4,5,21,1,2,3,9,1.0
119,0.698,1,1,0,3,5,7,1,2,1,40,0.0
2,0.887,1,1,0,3,1,20,7,2,1,26,0.0
48,0.91,1,1,0,3,6,21,4,2,4,95,0.0
2,0.887,1,1,0,2,0,4,2,2,1,88,0.0
64,0.624,1,1,1,3,5,6,4,2,2,20,0.0
99,0.884,1,1,0,4,5,19,2,2,2,167,0.0
57,0.764,1,0,1,3,5,2,2,4,1,131,0.0
48,0.91,1,1,0,4,5,14,3,2,1,56,0.0
48,0.91,1,1,0,3,5,21,6,2,2,62,0.0
48,0.91,1,1,0,3,5,16,1,2,1,90,0.0
13,0.926,0,0,1,3,5,5,7,1,1,110,0.0
103,0.939,1,1,0,3,5,21,3,2,1,13,0.0
64,0.624,0,1,1,3,5,0,3,4,1,36,0.0
5,0.92,1,1,0,3,5,21,7,2,5,92,0.0
13,0.926,1,1,0,4,5,10,5,2,2,15,0.0
99,0.884,1,1,0,3,4,14,6,2,1,96,0.0
5,0.92,1,1,0,3,5,9,6,2,5,22,0.0
5,0.92,0,1,0,3,3,5,1,5,1,15,0.0
13,0.926,0,0,0,3,5,4,6,2,0,104,0.0
48,0.91,1,1,0,3,5,4,3,2,2,154,0.0
5,0.92,1,1,0,3,5,10,5,2,1,3,0.0
48,0.91,1,1,0,3,5,10,7,2,1,21,0.0
31,0.836,1,1,0,4,5,9,1,2,2,14,0.0
42,0.698,1,1,0,5,5,18,4,1,1,22,0.0
5,0.92,0,1,0,3,5,11,4,2,3,84,0.0
64,0.624,1,0,0,4,5,2,5,1,1,75,1.0
13,0.926,1,0,0,4,5,14,5,2,1,23,0.0
64,0.624,1,1,0,4,5,15,3,2,3,77,1.0
16,0.698,1,1,1,3,5,6,1,2,1,59,0.0
112,0.923,1,1,0,3,5,21,4,2,1,126,0.0
64,0.624,1,0,0,3,5,0,8,2,1,16,1.0
13,0.926,1,1,2,3,5,5,3,2,1,11,0.0
94,0.802,1,1,1,3,5,3,6,2,1,92,0.0
64,0.624,1,1,0,3,5,8,6,2,1,48,1.0
5,0.92,1,1,0,3,2,3,4,5,2,34,1.0
48,0.91,1,1,0,4,5,21,8,2,5,44,0.0
49,0.92,1,0,0,3,5,6,2,4,1,34,0.0
3,0.5579999999999999,1,1,0,4,5,13,3,2,5,142,0.0
5,0.92,1,1,0,3,5,14,3,2,5,156,0.0
5,0.92,1,0,1,3,6,9,6,2,5,102,0.0
64,0.624,1,1,1,4,5,3,4,2,3,30,0.0
48,0.91,1,1,0,3,5,21,2,2,5,60,0.0
5,0.92,1,1,0,3,5,6,8,2,2,50,1.0
49,0.92,1,1,1,3,5,15,3,2,5,16,0.0
64,0.624,1,1,0,3,5,3,4,2,1,42,0.0
116,0.698,1,1,1,4,5,18,3,2,5,6,0.0
6,0.924,1,1,0,4,2,1,4,2,1,144,1.0
101,0.754,1,1,2,3,5,8,4,5,1,34,0.0
55,0.878,2,1,0,4,5,21,6,2,2,9,0.0
5,0.92,1,1,0,3,5,20,4,2,1,46,0.0
1,0.895,1,1,0,3,2,18,5,1,1,20,0.0
14,0.789,0,1,1,5,5,8,4,2,5,11,0.0
48,0.91,1,1,0,4,5,11,3,2,4,68,0.0
2,0.887,1,1,0,3,3,19,3,2,1,128,0.0
13,0.926,1,1,0,3,5,13,4,2,5,107,0.0
64,0.624,1,1,0,3,5,6,3,5,5,6,0.0
68,0.698,1,1,0,4,5,3,6,2,1,42,0.0
5,0.92,2,1,0,3,5,16,4,2,0,142,0.0
94,0.802,1,1,0,3,5,15,1,2,5,61,0.0
48,0.91,1,0,2,3,5,5,2,2,1,30,1.0
48,0.91,1,1,0,4,5,21,5,2,1,95,1.0
95,0.855,1,1,0,4,5,21,8,2,5,42,0.0
64,0.624,1,1,0,4,5,6,8,1,2,42,1.0
64,0.624,1,1,0,3,5,21,4,2,2,55,0.0
13,0.926,1,0,1,3,5,9,5,1,1,32,0.0
5,0.92,1,1,0,3,3,1,4,5,1,81,0.0
5,0.92,0,1,0,3,3,8,3,2,2,81,0.0
5,0.92,0,1,0,3,5,3,5,3,2,19,0.0
5,0.92,1,1,0,4,5,13,6,2,5,29,0.0
64,0.624,1,1,1,3,5,6,4,2,4,163,0.0
30,0.897,1,1,0,4,5,18,4,2,1,50,0.0
5,0.92,1,1,0,3,5,11,6,1,5,92,1.0
31,0.836,1,1,0,4,5,19,4,5,1,14,0.0
6,0.924,1,1,0,4,5,13,4,2,1,70,0.0
5,0.92,1,1,0,4,2,21,3,2,1,90,0.0
5,0.92,1,1,0,3,5,21,8,2,2,11,0.0
94,0.802,1,1,0,3,5,12,4,2,5,47,0.0
64,0.624,1,1,0,4,5,2,3,2,2,43,0.0
6,0.924,1,1,0,4,6,13,3,2,1,196,0.0
6,0.924,1,1,0,3,5,9,3,2,1,7,0.0
85,0.8959999999999999,1,1,0,4,5,10,1,4,4,10,0.0
48,0.91,1,1,0,3,5,6,3,2,3,36,0.0
13,0.926,1,1,0,3,5,18,3,1,5,19,0.0
48,0.91,1,1,0,3,5,19,3,2,1,116,0.0
5,0.92,1,1,0,2,0,21,4,2,5,18,0.0
7,0.794,1,1,0,4,5,7,4,3,1,68,0.0
5,0.92,1,1,0,3,5,21,6,2,5,32,0.0
64,0.624,1,1,0,3,5,13,8,2,5,88,1.0
5,0.92,1,1,0,3,5,21,6,2,5,58,0.0
2,0.887,1,1,0,3,5,11,6,2,4,67,0.0
5,0.92,1,0,0,3,1,21,5,1,5,98,0.0
48,0.91,1,1,0,4,5,9,3,2,5,88,0.0
36,0.727,1,1,0,3,5,12,3,2,1,70,0.0
78,0.8270000000000001,1,1,0,3,5,15,3,2,5,31,0.0
21,0.738,1,1,0,3,5,16,1,3,3,174,0.0
78,0.8270000000000001,1,1,1,2,0,4,6,2,1,64,0.0
13,0.926,1,1,0,3,5,21,5,2,4,132,0.0
7,0.794,1,1,0,3,2,3,4,2,2,12,0.0
5,0.92,1,1,0,5,5,21,7,5,5,48,0.0
82,0.89,1,0,0,2,0,4,1,2,1,39,0.0
64,0.624,1,1,0,3,5,0,8,2,0,36,1.0
49,0.92,1,1,0,3,5,11,3,2,1,100,0.0
48,0.91,0,1,0,4,3,4,4,2,2,74,0.0
5,0.92,1,0,1,3,5,2,2,1,1,336,0.0
6,0.924,1,1,0,3,5,16,3,2,1,133,0.0
5,0.92,1,1,0,3,5,21,6,1,4,180,0.0
77,0.7759999999999999,1,1,0,2,0,1,2,2,1,89,0.0
48,0.91,1,0,1,2,0,2,1,6,1,9,0.0
5,0.92,1,1,0,3,3,2,3,5,1,35,0.0
103,0.939,1,0,0,3,5,21,7,2,1,30,0.0
89,0.866,1,1,0,4,5,15,4,2,1,26,0.0
13,0.926,1,1,0,4,5,21,8,2,5,13,0.0
48,0.91,1,1,0,5,5,21,8,2,5,56,0.0
48,0.91,1,1,0,3,5,10,6,2,2,51,0.0
13,0.926,1,1,0,4,5,16,8,2,1,19,0.0
5,0.92,1,1,0,3,5,21,3,2,5,11,0.0
5,0.92,1,1,0,3,5,7,4,2,1,9,1.0
5,0.92,1,1,0,4,5,16,4,2,2,53,0.0
117,0.691,1,1,0,3,5,5,7,2,0,8,1.0
5,0.92,1,1,0,3,5,7,7,2,3,192,0.0
13,0.926,1,1,1,3,5,7,4,2,1,29,0.0
30,0.897,1,1,0,4,5,5,8,5,1,31,0.0
5,0.92,1,1,0,3,5,21,4,2,1,162,0.0
