gender,enrolled_university,education_level,experience,company_size,company_type,last_new_job,city,city_development_index,relevent_experience,major_discipline,training_hours,target
1.0,0.0,3.0,14.0,6.0,2.0,1.0,18,0.64,1,5,148,0.0
1.0,0.0,2.0,9.0,3.0,2.0,0.0,2,0.887,1,0,5,0.0
1.0,2.0,3.0,15.0,4.0,2.0,1.0,99,0.884,0,5,13,1.0
1.0,1.0,3.0,4.0,2.0,4.0,1.0,49,0.92,0,5,151,0.0
1.0,1.0,3.0,0.0,3.0,2.0,0.0,5,0.92,0,5,15,1.0
1.0,0.0,3.0,15.0,8.0,2.0,3.0,0,0.847,1,5,35,0.0
1.0,0.0,3.0,21.0,4.0,3.0,5.0,48,0.91,1,5,130,0.0
1.0,1.0,2.0,5.0,5.0,3.0,0.0,64,0.624,0,0,46,1.0
1.0,0.0,4.0,9.0,4.0,2.0,1.0,87,0.856,0,5,119,0.0
1.0,0.0,3.0,9.0,3.0,2.0,2.0,5,0.92,1,5,43,0.0
1.0,0.0,3.0,7.0,3.0,2.0,1.0,61,0.682,1,5,39,0.0
1.0,0.0,3.0,13.0,2.0,3.0,4.0,5,0.92,1,5,21,0.0
1.0,2.0,3.0,5.0,1.0,4.0,2.0,119,0.698,1,5,238,0.0
1.0,0.0,3.0,4.0,1.0,3.0,1.0,64,0.624,1,5,21,0.0
1.0,0.0,2.0,1.0,1.0,5.0,0.0,13,0.926,0,0,53,0.0
1.0,0.0,3.0,10.0,3.0,1.0,2.0,24,0.527,1,5,38,1.0
1.0,0.0,3.0,18.0,8.0,2.0,5.0,5,0.92,0,5,32,0.0
1.0,1.0,3.0,4.0,3.0,2.0,0.0,49,0.92,0,5,38,1.0
1.0,2.0,4.0,4.0,6.0,2.0,1.0,30,0.897,0,5,17,0.0
1.0,0.0,3.0,21.0,8.0,2.0,5.0,5,0.92,1,5,20,0.0
1.0,0.0,3.0,17.0,1.0,2.0,5.0,5,0.92,1,2,81,0.0
1.0,1.0,4.0,7.0,8.0,1.0,1.0,64,0.624,1,5,82,1.0
1.0,1.0,3.0,3.0,4.0,2.0,0.0,49,0.92,0,5,54,1.0
1.0,0.0,4.0,16.0,2.0,2.0,2.0,48,0.91,1,5,170,0.0
1.0,0.0,1.0,3.0,4.0,3.0,0.0,5,0.92,0,0,7,0.0
1.0,1.0,2.0,8.0,6.0,2.0,1.0,99,0.884,0,0,113,0.0
1.0,0.0,4.0,4.0,2.0,4.0,1.0,95,0.855,1,5,39,0.0
1.0,0.0,4.0,13.0,6.0,2.0,5.0,99,0.884,1,5,36,0.0
1.0,0.0,3.0,21.0,1.0,2.0,5.0,47,0.843,1,5,25,0.0
1.0,0.0,3.0,2.0,3.0,3.0,2.0,64,0.624,1,5,14,1.0
1.0,0.0,3.0,8.0,4.0,2.0,4.0,101,0.754,1,5,40,0.0
1.0,0.0,3.0,21.0,2.0,2.0,4.0,7,0.794,1,5,15,0.0
1.0,0.0,3.0,21.0,8.0,2.0,5.0,5,0.92,1,5,57,0.0
1.0,0.0,4.0,5.0,3.0,3.0,1.0,5,0.92,1,3,129,0.0
1.0,0.0,5.0,21.0,4.0,2.0,5.0,55,0.878,1,5,98,0.0
1.0,0.0,3.0,10.0,6.0,2.0,2.0,64,0.624,1,5,11,1.0
1.0,1.0,2.0,2.0,4.0,2.0,0.0,102,0.579,0,0,158,0.0
1.0,0.0,4.0,21.0,2.0,3.0,5.0,95,0.855,0,5,78,0.0
0.0,2.0,3.0,19.0,8.0,2.0,4.0,6,0.924,0,5,81,0.0
1.0,0.0,3.0,6.0,4.0,3.0,1.0,64,0.624,1,5,11,1.0
1.0,0.0,3.0,21.0,6.0,2.0,5.0,1,0.895,1,0,146,0.0
1.0,0.0,3.0,10.0,8.0,2.0,4.0,64,0.624,1,6,45,1.0
1.0,0.0,3.0,6.0,3.0,2.0,1.0,5,0.92,1,5,6,0.0
1.0,1.0,3.0,0.0,1.0,4.0,1.0,64,0.624,1,5,5,1.0
1.0,1.0,2.0,3.0,5.0,3.0,1.0,41,0.6890000000000001,0,0,26,1.0
1.0,1.0,2.0,10.0,4.0,2.0,1.0,5,0.92,0,0,32,1.0
1.0,0.0,4.0,15.0,4.0,2.0,1.0,5,0.92,0,5,46,1.0
1.0,0.0,3.0,9.0,1.0,2.0,0.0,2,0.887,1,5,43,1.0
1.0,0.0,2.0,21.0,2.0,2.0,0.0,70,0.939,1,0,69,0.0
1.0,0.0,2.0,12.0,5.0,2.0,1.0,4,0.804,1,0,20,0.0
1.0,2.0,3.0,7.0,2.0,2.0,1.0,50,0.767,1,5,99,0.0
1.0,0.0,3.0,21.0,5.0,2.0,5.0,2,0.887,1,5,4,0.0
1.0,1.0,4.0,6.0,3.0,3.0,2.0,6,0.924,0,0,21,0.0
0.0,0.0,4.0,21.0,1.0,2.0,5.0,5,0.92,1,5,15,1.0
1.0,1.0,2.0,9.0,5.0,2.0,1.0,13,0.926,0,0,48,0.0
1.0,0.0,4.0,21.0,2.0,2.0,5.0,13,0.926,1,5,74,1.0
1.0,1.0,2.0,10.0,4.0,2.0,1.0,2,0.887,1,0,78,0.0
1.0,1.0,3.0,5.0,4.0,4.0,2.0,64,0.624,1,5,44,0.0
1.0,0.0,3.0,21.0,3.0,3.0,1.0,65,0.899,1,5,114,0.0
1.0,0.0,2.0,19.0,1.0,2.0,1.0,93,0.6659999999999999,1,0,26,0.0
1.0,0.0,4.0,7.0,3.0,4.0,1.0,78,0.8270000000000001,1,5,56,0.0
0.0,0.0,4.0,14.0,8.0,2.0,0.0,13,0.926,1,5,62,1.0
1.0,0.0,4.0,21.0,4.0,3.0,2.0,5,0.92,1,5,106,0.0
1.0,0.0,3.0,11.0,3.0,3.0,1.0,5,0.92,1,5,67,0.0
1.0,0.0,2.0,3.0,4.0,2.0,0.0,24,0.527,0,0,34,0.0
1.0,0.0,2.0,9.0,4.0,2.0,0.0,48,0.91,0,0,37,0.0
1.0,0.0,4.0,21.0,8.0,2.0,5.0,49,0.92,1,5,161,0.0
1.0,0.0,3.0,8.0,3.0,3.0,1.0,49,0.92,1,5,30,0.0
1.0,0.0,3.0,21.0,5.0,5.0,3.0,5,0.92,1,5,77,0.0
1.0,0.0,4.0,4.0,8.0,2.0,1.0,5,0.92,0,5,100,0.0
1.0,2.0,3.0,4.0,8.0,2.0,0.0,93,0.6659999999999999,1,5,22,0.0
1.0,0.0,4.0,19.0,8.0,2.0,0.0,13,0.926,1,4,18,0.0
1.0,1.0,3.0,2.0,6.0,2.0,0.0,47,0.843,0,5,23,0.0
1.0,2.0,3.0,11.0,3.0,2.0,1.0,74,0.893,1,5,52,0.0
1.0,0.0,3.0,2.0,4.0,2.0,0.0,48,0.91,0,0,30,0.0
1.0,0.0,3.0,9.0,4.0,2.0,5.0,5,0.92,1,5,80,0.0
1.0,0.0,3.0,3.0,2.0,3.0,3.0,41,0.6890000000000001,0,5,84,0.0
1.0,0.0,4.0,21.0,2.0,3.0,2.0,99,0.884,1,5,64,0.0
0.0,1.0,3.0,3.0,5.0,2.0,1.0,80,0.516,1,5,32,0.0
1.0,0.0,3.0,2.0,5.0,3.0,1.0,64,0.624,0,5,15,1.0
1.0,0.0,3.0,2.0,3.0,3.0,1.0,5,0.92,1,2,42,1.0
1.0,0.0,3.0,3.0,4.0,2.0,1.0,64,0.624,0,5,22,1.0
1.0,0.0,3.0,19.0,6.0,2.0,2.0,49,0.92,1,5,96,1.0
1.0,0.0,4.0,14.0,8.0,2.0,4.0,5,0.92,1,5,31,0.0
1.0,1.0,5.0,21.0,8.0,2.0,5.0,22,0.479,1,5,44,0.0
1.0,0.0,4.0,21.0,5.0,2.0,5.0,85,0.8959999999999999,1,1,157,0.0
1.0,0.0,3.0,14.0,3.0,2.0,4.0,13,0.926,1,5,23,0.0
1.0,2.0,3.0,14.0,5.0,2.0,5.0,86,0.74,1,5,12,0.0
1.0,0.0,1.0,3.0,2.0,2.0,0.0,103,0.939,0,0,52,0.0
1.0,2.0,3.0,8.0,2.0,4.0,1.0,65,0.899,1,5,19,0.0
1.0,0.0,3.0,3.0,3.0,2.0,1.0,24,0.527,1,5,25,1.0
1.0,0.0,4.0,8.0,8.0,2.0,1.0,48,0.91,1,5,7,0.0
1.0,0.0,3.0,16.0,8.0,2.0,3.0,5,0.92,1,5,81,0.0
1.0,0.0,3.0,21.0,1.0,2.0,4.0,48,0.91,1,5,105,0.0
1.0,1.0,3.0,3.0,2.0,2.0,1.0,93,0.6659999999999999,0,5,18,0.0
1.0,0.0,4.0,21.0,1.0,4.0,2.0,30,0.897,1,6,28,0.0
1.0,0.0,3.0,21.0,4.0,3.0,3.0,5,0.92,1,5,12,0.0
0.0,0.0,4.0,7.0,3.0,2.0,1.0,64,0.624,1,5,12,1.0
1.0,0.0,3.0,12.0,6.0,2.0,0.0,94,0.802,1,5,64,0.0
1.0,0.0,1.0,7.0,4.0,2.0,0.0,85,0.8959999999999999,0,0,50,0.0
0.0,1.0,3.0,2.0,3.0,2.0,2.0,64,0.624,1,5,43,1.0
0.0,1.0,3.0,10.0,5.0,1.0,5.0,5,0.92,0,5,112,1.0
1.0,0.0,4.0,21.0,7.0,2.0,5.0,55,0.878,1,5,44,0.0
1.0,0.0,4.0,21.0,5.0,2.0,3.0,48,0.91,1,5,28,0.0
1.0,0.0,1.0,3.0,5.0,2.0,0.0,5,0.92,0,0,15,0.0
1.0,0.0,4.0,7.0,3.0,2.0,1.0,4,0.804,1,5,88,0.0
1.0,0.0,3.0,21.0,3.0,3.0,0.0,13,0.926,0,0,94,0.0
1.0,0.0,4.0,21.0,3.0,2.0,1.0,13,0.926,1,5,56,0.0
1.0,0.0,1.0,3.0,6.0,2.0,0.0,6,0.924,0,0,314,0.0
1.0,1.0,3.0,5.0,5.0,2.0,1.0,35,0.763,0,5,44,0.0
1.0,0.0,1.0,0.0,4.0,2.0,0.0,93,0.6659999999999999,0,0,7,0.0
1.0,0.0,3.0,7.0,4.0,2.0,1.0,102,0.579,1,5,9,0.0
1.0,0.0,4.0,21.0,6.0,2.0,5.0,49,0.92,0,5,88,1.0
1.0,0.0,3.0,5.0,1.0,4.0,1.0,6,0.924,1,5,105,0.0
1.0,0.0,3.0,14.0,3.0,2.0,2.0,68,0.698,1,5,32,0.0
2.0,0.0,4.0,4.0,4.0,2.0,2.0,49,0.92,0,5,29,0.0
1.0,0.0,3.0,21.0,3.0,2.0,1.0,5,0.92,1,5,50,0.0
1.0,1.0,3.0,5.0,5.0,2.0,1.0,74,0.893,1,5,20,0.0
1.0,0.0,4.0,16.0,4.0,5.0,1.0,95,0.855,1,5,114,0.0
0.0,1.0,4.0,10.0,5.0,5.0,3.0,95,0.855,0,5,98,0.0
0.0,0.0,3.0,12.0,3.0,2.0,2.0,64,0.624,1,5,94,1.0
1.0,0.0,4.0,7.0,3.0,2.0,0.0,30,0.897,1,5,83,0.0
1.0,1.0,4.0,1.0,5.0,2.0,1.0,64,0.624,0,5,218,0.0
1.0,0.0,3.0,2.0,4.0,2.0,1.0,49,0.92,0,5,34,1.0
1.0,1.0,3.0,4.0,3.0,2.0,1.0,6,0.924,0,5,50,1.0
1.0,0.0,3.0,21.0,1.0,2.0,5.0,66,0.698,1,5,11,0.0
1.0,0.0,3.0,6.0,3.0,2.0,3.0,11,0.55,1,5,32,1.0
1.0,1.0,3.0,5.0,2.0,3.0,4.0,5,0.92,0,0,48,0.0
1.0,0.0,2.0,14.0,1.0,2.0,5.0,91,0.913,1,0,14,0.0
1.0,2.0,4.0,21.0,4.0,2.0,5.0,103,0.939,1,4,80,0.0
1.0,0.0,3.0,15.0,3.0,3.0,1.0,5,0.92,1,5,328,0.0
1.0,0.0,3.0,21.0,6.0,2.0,5.0,15,0.743,0,5,7,0.0
1.0,1.0,3.0,6.0,4.0,1.0,2.0,5,0.92,0,5,52,1.0
1.0,1.0,3.0,3.0,4.0,2.0,2.0,26,0.8270000000000001,1,5,38,0.0
1.0,0.0,4.0,21.0,4.0,2.0,5.0,48,0.91,1,5,14,0.0
1.0,0.0,3.0,19.0,7.0,2.0,1.0,5,0.92,1,5,44,0.0
1.0,0.0,3.0,1.0,4.0,5.0,1.0,7,0.794,1,6,21,0.0
1.0,1.0,4.0,14.0,6.0,2.0,2.0,48,0.91,0,5,76,1.0
1.0,1.0,3.0,21.0,3.0,5.0,5.0,5,0.92,1,5,54,0.0
1.0,0.0,3.0,7.0,1.0,2.0,0.0,64,0.624,1,5,56,0.0
0.0,0.0,4.0,4.0,8.0,2.0,1.0,116,0.698,0,5,51,0.0
1.0,0.0,4.0,8.0,4.0,2.0,2.0,81,0.725,0,5,10,1.0
1.0,0.0,5.0,15.0,3.0,3.0,2.0,70,0.939,1,5,40,0.0
1.0,0.0,3.0,15.0,7.0,2.0,5.0,5,0.92,1,5,33,0.0
1.0,0.0,2.0,21.0,6.0,2.0,2.0,48,0.91,1,0,30,0.0
0.0,0.0,3.0,1.0,8.0,2.0,1.0,64,0.624,1,5,39,0.0
1.0,1.0,2.0,2.0,3.0,2.0,0.0,49,0.92,0,0,25,1.0
1.0,0.0,1.0,9.0,1.0,2.0,5.0,5,0.92,1,0,46,0.0
1.0,0.0,3.0,21.0,4.0,2.0,5.0,5,0.92,1,3,14,0.0
2.0,0.0,4.0,10.0,4.0,2.0,5.0,99,0.884,1,5,141,0.0
1.0,1.0,4.0,3.0,4.0,2.0,1.0,64,0.624,1,5,70,1.0
1.0,0.0,2.0,6.0,5.0,2.0,2.0,5,0.92,1,0,62,0.0
1.0,1.0,2.0,2.0,2.0,2.0,0.0,64,0.624,0,0,43,0.0
1.0,0.0,4.0,21.0,3.0,2.0,5.0,5,0.92,1,6,135,0.0
1.0,1.0,3.0,4.0,6.0,3.0,0.0,47,0.843,0,5,30,1.0
1.0,0.0,3.0,5.0,1.0,2.0,1.0,11,0.55,1,5,104,1.0
1.0,0.0,4.0,21.0,6.0,2.0,3.0,5,0.92,1,5,134,0.0
1.0,0.0,4.0,17.0,3.0,2.0,5.0,74,0.893,1,5,85,0.0
1.0,1.0,3.0,7.0,5.0,2.0,0.0,74,0.893,0,5,39,0.0
1.0,1.0,2.0,4.0,8.0,2.0,1.0,101,0.754,1,0,158,0.0
1.0,0.0,3.0,5.0,3.0,3.0,1.0,5,0.92,1,5,102,0.0
0.0,0.0,2.0,0.0,4.0,2.0,5.0,107,0.698,0,0,67,0.0
1.0,0.0,3.0,6.0,3.0,2.0,5.0,13,0.926,1,5,84,0.0
1.0,1.0,3.0,3.0,1.0,1.0,1.0,64,0.624,1,5,43,1.0
1.0,1.0,3.0,2.0,3.0,2.0,1.0,70,0.939,0,5,94,0.0
1.0,0.0,4.0,10.0,4.0,2.0,1.0,95,0.855,1,5,59,0.0
0.0,0.0,3.0,21.0,8.0,2.0,1.0,48,0.91,0,5,47,0.0
1.0,1.0,3.0,21.0,3.0,2.0,1.0,2,0.887,1,5,23,0.0
1.0,0.0,4.0,7.0,1.0,4.0,1.0,30,0.897,1,5,12,0.0
1.0,0.0,3.0,4.0,3.0,2.0,1.0,5,0.92,1,5,96,1.0
1.0,1.0,3.0,7.0,3.0,2.0,1.0,30,0.897,0,5,74,0.0
1.0,1.0,3.0,9.0,4.0,2.0,1.0,48,0.91,0,5,22,0.0
1.0,0.0,3.0,3.0,4.0,2.0,2.0,64,0.624,0,6,151,1.0
1.0,0.0,4.0,7.0,8.0,5.0,1.0,64,0.624,1,5,59,0.0
1.0,0.0,5.0,21.0,3.0,2.0,5.0,48,0.91,1,5,40,0.0
0.0,0.0,3.0,13.0,4.0,3.0,2.0,5,0.92,0,3,12,0.0
1.0,0.0,4.0,9.0,4.0,2.0,2.0,5,0.92,1,5,34,0.0
0.0,0.0,4.0,14.0,4.0,3.0,2.0,101,0.754,1,5,47,0.0
1.0,0.0,3.0,7.0,5.0,2.0,1.0,7,0.794,1,5,6,1.0
1.0,2.0,3.0,4.0,4.0,2.0,1.0,24,0.527,0,2,35,0.0
1.0,1.0,2.0,11.0,6.0,2.0,1.0,49,0.92,0,0,46,0.0
1.0,0.0,3.0,21.0,8.0,2.0,5.0,48,0.91,1,2,57,0.0
1.0,0.0,3.0,9.0,2.0,2.0,5.0,64,0.624,1,5,24,1.0
1.0,0.0,2.0,7.0,3.0,2.0,5.0,1,0.895,0,0,86,0.0
1.0,1.0,2.0,12.0,6.0,2.0,4.0,55,0.878,0,0,10,0.0
1.0,0.0,3.0,5.0,1.0,3.0,3.0,30,0.897,1,5,30,0.0
0.0,0.0,4.0,21.0,6.0,2.0,1.0,5,0.92,1,5,28,0.0
1.0,1.0,4.0,15.0,8.0,2.0,1.0,51,0.903,1,5,224,0.0
1.0,1.0,3.0,7.0,4.0,2.0,2.0,30,0.897,0,5,46,1.0
1.0,0.0,3.0,7.0,1.0,2.0,1.0,5,0.92,1,5,192,0.0
1.0,0.0,4.0,5.0,8.0,2.0,1.0,5,0.92,1,5,9,0.0
1.0,0.0,3.0,5.0,3.0,3.0,1.0,64,0.624,1,5,34,1.0
1.0,2.0,3.0,15.0,4.0,2.0,2.0,5,0.92,1,5,18,0.0
1.0,0.0,2.0,21.0,5.0,2.0,5.0,82,0.89,1,0,43,0.0
1.0,1.0,3.0,13.0,5.0,2.0,0.0,5,0.92,0,5,256,0.0
1.0,0.0,3.0,21.0,5.0,2.0,1.0,103,0.939,1,5,59,0.0
2.0,0.0,4.0,9.0,3.0,2.0,1.0,48,0.91,1,5,33,0.0
1.0,0.0,3.0,0.0,2.0,2.0,0.0,64,0.624,0,5,66,1.0
1.0,0.0,3.0,21.0,8.0,2.0,3.0,48,0.91,1,5,82,0.0
1.0,0.0,3.0,9.0,4.0,2.0,1.0,30,0.897,1,5,246,0.0
1.0,0.0,3.0,10.0,4.0,2.0,3.0,5,0.92,1,1,50,0.0
1.0,0.0,3.0,15.0,4.0,2.0,3.0,69,0.848,1,5,85,0.0
1.0,0.0,3.0,3.0,1.0,2.0,1.0,48,0.91,1,5,2,0.0
1.0,0.0,3.0,13.0,4.0,2.0,1.0,66,0.698,1,5,18,1.0
0.0,0.0,3.0,4.0,6.0,2.0,2.0,5,0.92,1,5,17,0.0
1.0,1.0,3.0,7.0,6.0,2.0,1.0,82,0.89,0,5,152,1.0
1.0,0.0,3.0,5.0,3.0,2.0,2.0,94,0.802,1,5,22,0.0
1.0,0.0,3.0,1.0,4.0,2.0,1.0,5,0.92,1,5,24,1.0
1.0,0.0,2.0,9.0,4.0,2.0,1.0,120,0.925,1,0,68,0.0
1.0,0.0,3.0,10.0,8.0,2.0,1.0,49,0.92,1,5,57,1.0
1.0,0.0,4.0,13.0,6.0,5.0,3.0,5,0.92,1,5,266,0.0
1.0,0.0,3.0,21.0,6.0,2.0,1.0,5,0.92,0,2,48,0.0
1.0,0.0,3.0,21.0,3.0,3.0,5.0,5,0.92,1,5,43,0.0
0.0,0.0,3.0,15.0,4.0,2.0,2.0,13,0.926,1,5,5,1.0
1.0,0.0,3.0,7.0,3.0,2.0,1.0,89,0.866,1,5,47,0.0
1.0,0.0,3.0,6.0,3.0,2.0,1.0,48,0.91,1,5,65,0.0
0.0,0.0,4.0,12.0,8.0,2.0,4.0,5,0.92,1,5,44,0.0
1.0,0.0,3.0,21.0,6.0,2.0,1.0,82,0.89,1,5,31,0.0
1.0,0.0,4.0,19.0,3.0,4.0,1.0,48,0.91,1,6,15,0.0
1.0,0.0,3.0,10.0,2.0,2.0,3.0,48,0.91,1,5,105,0.0
1.0,0.0,3.0,21.0,8.0,2.0,5.0,65,0.899,1,5,50,0.0
1.0,2.0,3.0,7.0,3.0,2.0,2.0,13,0.926,1,1,19,0.0
1.0,0.0,3.0,19.0,3.0,2.0,5.0,13,0.926,1,5,6,0.0
1.0,1.0,4.0,6.0,4.0,2.0,0.0,5,0.92,0,5,14,1.0
1.0,0.0,2.0,1.0,6.0,2.0,1.0,15,0.743,1,0,132,0.0
1.0,0.0,4.0,5.0,8.0,2.0,1.0,64,0.624,1,5,69,0.0
1.0,0.0,4.0,8.0,3.0,2.0,2.0,95,0.855,1,5,41,1.0
1.0,0.0,3.0,19.0,5.0,2.0,1.0,5,0.92,0,5,88,0.0
1.0,0.0,2.0,7.0,6.0,1.0,5.0,48,0.91,0,0,32,0.0
1.0,0.0,3.0,9.0,2.0,2.0,1.0,5,0.92,1,6,91,0.0
1.0,0.0,3.0,2.0,8.0,2.0,1.0,64,0.624,1,5,58,1.0
1.0,1.0,4.0,13.0,5.0,2.0,2.0,64,0.624,1,5,166,0.0
1.0,0.0,3.0,4.0,3.0,2.0,3.0,49,0.92,1,5,52,0.0
1.0,2.0,3.0,2.0,4.0,3.0,1.0,15,0.743,1,5,16,0.0
1.0,0.0,3.0,6.0,4.0,2.0,2.0,5,0.92,1,5,83,0.0
1.0,0.0,4.0,18.0,5.0,2.0,1.0,95,0.855,1,5,88,0.0
1.0,0.0,2.0,16.0,3.0,2.0,1.0,48,0.91,1,0,282,0.0
1.0,1.0,3.0,0.0,3.0,2.0,1.0,64,0.624,1,5,94,1.0
1.0,0.0,3.0,7.0,4.0,2.0,1.0,48,0.91,1,5,8,0.0
1.0,0.0,3.0,5.0,4.0,2.0,1.0,102,0.579,1,5,21,0.0
1.0,0.0,3.0,10.0,4.0,2.0,0.0,2,0.887,1,5,102,0.0
1.0,1.0,2.0,2.0,4.0,2.0,0.0,117,0.691,0,0,55,0.0
1.0,2.0,4.0,9.0,1.0,3.0,2.0,1,0.895,1,5,26,0.0
1.0,1.0,3.0,2.0,4.0,2.0,0.0,42,0.698,0,5,16,0.0
1.0,0.0,4.0,11.0,3.0,1.0,1.0,5,0.92,1,5,314,0.0
1.0,0.0,4.0,19.0,4.0,2.0,0.0,64,0.624,1,0,58,1.0
1.0,0.0,3.0,5.0,4.0,2.0,1.0,64,0.624,1,5,42,0.0
1.0,0.0,3.0,10.0,2.0,2.0,5.0,5,0.92,0,5,36,1.0
1.0,1.0,3.0,10.0,6.0,2.0,1.0,77,0.7759999999999999,1,5,104,0.0
1.0,0.0,4.0,11.0,6.0,2.0,2.0,64,0.624,1,5,158,0.0
1.0,1.0,3.0,0.0,6.0,2.0,1.0,88,0.7390000000000001,0,5,78,0.0
1.0,0.0,3.0,2.0,2.0,3.0,2.0,48,0.91,0,1,21,1.0
2.0,2.0,4.0,21.0,2.0,3.0,2.0,99,0.884,1,5,5,0.0
1.0,0.0,4.0,15.0,2.0,4.0,1.0,69,0.848,1,5,31,0.0
1.0,0.0,3.0,5.0,3.0,2.0,1.0,24,0.527,1,5,43,1.0
1.0,0.0,4.0,21.0,2.0,3.0,5.0,43,0.698,1,5,4,0.0
1.0,0.0,3.0,5.0,5.0,2.0,1.0,48,0.91,1,5,114,0.0
1.0,0.0,3.0,12.0,2.0,2.0,5.0,13,0.926,1,2,35,0.0
1.0,2.0,3.0,2.0,2.0,4.0,1.0,11,0.55,1,5,41,0.0
1.0,0.0,3.0,9.0,3.0,2.0,1.0,75,0.794,1,5,36,0.0
1.0,0.0,3.0,10.0,2.0,2.0,1.0,5,0.92,1,6,52,0.0
1.0,0.0,3.0,2.0,2.0,2.0,0.0,120,0.925,1,5,170,0.0
1.0,0.0,4.0,14.0,8.0,2.0,1.0,5,0.92,1,5,204,0.0
1.0,0.0,3.0,21.0,3.0,2.0,5.0,103,0.939,1,5,157,0.0
1.0,0.0,3.0,21.0,5.0,2.0,2.0,48,0.91,1,5,7,0.0
1.0,0.0,3.0,17.0,6.0,2.0,4.0,5,0.92,1,5,192,1.0
1.0,0.0,3.0,5.0,4.0,3.0,1.0,13,0.926,1,2,39,0.0
1.0,1.0,3.0,9.0,5.0,3.0,2.0,70,0.939,0,5,39,0.0
1.0,0.0,4.0,8.0,8.0,2.0,1.0,64,0.624,1,5,4,1.0
1.0,1.0,3.0,9.0,8.0,2.0,0.0,13,0.926,0,5,74,0.0
1.0,0.0,3.0,11.0,5.0,2.0,1.0,48,0.91,1,5,51,0.0
1.0,0.0,3.0,6.0,6.0,3.0,1.0,64,0.624,0,6,58,1.0
0.0,2.0,4.0,17.0,6.0,2.0,1.0,55,0.878,1,5,102,0.0
1.0,1.0,3.0,5.0,4.0,1.0,1.0,5,0.92,0,5,81,0.0
1.0,0.0,3.0,7.0,4.0,2.0,5.0,30,0.897,1,0,39,1.0
1.0,1.0,2.0,2.0,4.0,3.0,0.0,3,0.5579999999999999,0,0,100,0.0
1.0,0.0,2.0,11.0,7.0,2.0,3.0,55,0.878,1,0,178,0.0
1.0,1.0,3.0,1.0,5.0,2.0,1.0,11,0.55,0,5,101,1.0
1.0,0.0,4.0,7.0,4.0,2.0,1.0,30,0.897,1,5,65,0.0
1.0,0.0,3.0,3.0,4.0,2.0,1.0,64,0.624,1,5,44,0.0
1.0,0.0,2.0,3.0,8.0,2.0,3.0,70,0.939,0,0,59,0.0
1.0,1.0,3.0,6.0,4.0,2.0,1.0,48,0.91,0,5,35,0.0
1.0,0.0,3.0,17.0,4.0,2.0,5.0,103,0.939,1,5,46,0.0
1.0,1.0,2.0,3.0,3.0,2.0,1.0,31,0.836,1,0,10,0.0
1.0,0.0,3.0,21.0,3.0,2.0,5.0,5,0.92,1,2,46,1.0
0.0,0.0,3.0,3.0,4.0,3.0,1.0,106,0.579,0,0,21,1.0
1.0,0.0,4.0,16.0,2.0,2.0,3.0,64,0.624,1,5,91,1.0
1.0,0.0,3.0,8.0,3.0,2.0,1.0,64,0.624,0,5,111,1.0
1.0,0.0,3.0,8.0,2.0,3.0,1.0,48,0.91,1,5,104,0.0
1.0,0.0,3.0,19.0,8.0,2.0,0.0,78,0.8270000000000001,1,5,10,0.0
1.0,1.0,2.0,6.0,4.0,2.0,0.0,5,0.92,0,0,48,0.0
1.0,0.0,3.0,14.0,1.0,2.0,1.0,2,0.887,1,6,64,0.0
1.0,0.0,3.0,14.0,1.0,2.0,1.0,47,0.843,1,5,24,0.0
1.0,1.0,2.0,4.0,6.0,2.0,1.0,49,0.92,0,0,23,0.0
1.0,0.0,5.0,3.0,1.0,2.0,2.0,48,0.91,1,5,10,0.0
1.0,0.0,3.0,3.0,6.0,2.0,1.0,5,0.92,1,2,26,0.0
1.0,2.0,3.0,21.0,6.0,2.0,2.0,31,0.836,1,5,29,0.0
0.0,0.0,3.0,7.0,4.0,3.0,1.0,64,0.624,1,5,11,1.0
1.0,0.0,3.0,19.0,4.0,2.0,5.0,64,0.624,1,5,50,1.0
1.0,0.0,3.0,21.0,3.0,2.0,1.0,64,0.624,1,5,49,0.0
1.0,1.0,3.0,3.0,4.0,5.0,2.0,114,0.925,0,5,13,0.0
1.0,0.0,3.0,21.0,1.0,2.0,1.0,49,0.92,1,5,83,0.0
1.0,0.0,3.0,17.0,7.0,5.0,5.0,5,0.92,1,5,148,0.0
1.0,0.0,4.0,5.0,1.0,2.0,2.0,64,0.624,1,5,44,0.0
1.0,0.0,2.0,2.0,4.0,2.0,0.0,13,0.926,0,0,67,0.0
0.0,0.0,3.0,11.0,7.0,2.0,1.0,5,0.92,1,5,110,0.0
1.0,0.0,3.0,18.0,4.0,2.0,5.0,48,0.91,1,5,41,0.0
1.0,0.0,3.0,3.0,4.0,3.0,1.0,5,0.92,1,5,90,0.0
1.0,1.0,2.0,3.0,2.0,4.0,1.0,49,0.92,0,0,56,0.0
0.0,0.0,3.0,21.0,3.0,2.0,5.0,122,0.915,1,5,37,0.0
1.0,1.0,4.0,11.0,2.0,1.0,1.0,13,0.926,0,5,11,0.0
1.0,0.0,4.0,21.0,4.0,1.0,5.0,100,0.795,1,5,99,0.0
1.0,0.0,3.0,5.0,1.0,2.0,1.0,99,0.884,1,6,28,0.0
1.0,0.0,3.0,21.0,5.0,6.0,5.0,5,0.92,1,6,28,0.0
1.0,1.0,2.0,1.0,6.0,4.0,1.0,48,0.91,0,0,298,0.0
